Time stamp,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity ,X,Y,Z,Activity 
21.4,-1.51,6.92,6.59,1,-5.35,7.5,3.77,2,4.4,-9.35,4.39,3,6.16,-5.99,-0.02,4,16.72,-3.07,1.63,5
21.42,-1.58,6.94,6.57,1,-5.24,7.29,3.41,2,3.73,-8.6,2.57,3,5.7,-8.3,-1.03,4,19.61,-8.22,4.32,5
21.44,-1.44,6.84,6.73,1,-5.33,7.3,3.48,2,2.97,-8.29,1.21,3,3.81,-10.27,-1.6,4,15.76,-7.13,7.47,5
21.46,-1.54,6.9,6.76,1,-5.32,7.35,3.5,2,3.35,-7.78,1.03,3,2.6,-10.89,-1.44,4,14.44,-3.69,6.5,5
21.48,-1.22,6.81,6.79,1,-5.32,7.43,3.39,2,3.38,-6.32,1.35,3,3.41,-10.14,-0.6,4,19.61,-0.9,8.83,5
21.5,-1.47,6.83,6.75,1,-5.13,7.45,3.57,2,3.55,-5.18,1.52,3,3.51,-9.95,0.35,4,16.82,-3.56,8.64,5
21.52,-1.56,6.87,6.87,1,-5.3,7.41,3.55,2,3.94,-4.29,1.56,3,5.38,-12.49,1.28,4,11.65,-5.34,7.92,5
21.54,-1.51,6.88,7.17,1,-5.45,7.47,3.51,2,4.59,-4.24,1.51,3,7.43,-13.28,3.83,4,7.94,-5.42,4.24,5
21.56,-1.51,6.85,6.67,1,-5.47,7.39,3.5,2,4.95,-4.79,1.64,3,9.19,-12.4,7.68,4,4.98,-5.03,2.9,5
21.58,-1.59,6.8,6.67,1,-5.34,7.25,3.58,2,5.19,-5.33,1.67,3,7.96,-10.44,9.62,4,2.6,-3.84,2.74,5
21.6,-1.55,6.89,6.66,1,-5.31,7.39,3.41,2,5.67,-5.77,1.81,3,6.3,-9.58,8.43,4,0.56,-2.28,1.43,5
21.62,-1.14,6.83,6.74,1,-5.32,7.33,3.56,2,6.01,-6.33,2.07,3,4.99,-9.72,4.41,4,-1.48,-2.05,-0.1,5
21.64,-1.56,7.08,7.04,1,-5.55,7.38,3.49,2,5.89,-6.36,2.67,3,2.56,-8.06,1.31,4,-2.7,-4.27,-1.31,5
21.66,-1.25,6.94,6.8,1,-5.38,7.53,3.66,2,5.67,-6.57,3.63,3,1.98,-5,0.82,4,-2.19,-7.19,-1.6,5
21.68,-1.54,6.8,6.92,1,-5.45,7.54,3.85,2,6.27,-7.58,4.18,3,2.22,-2.74,1.11,4,-0.38,-8.5,-1.19,5
21.7,-1.5,6.89,6.68,1,-5.28,7.28,3.38,2,7.36,-8.22,4.43,3,2.78,-1.34,1.1,4,2.16,-8.25,0.62,5
21.72,-1.51,6.91,6.31,1,-5.36,7.43,3.29,2,8.1,-8.5,4.24,3,3.54,-0.73,0.58,4,12.07,-7.92,3.96,5
21.74,-1.51,6.85,6.68,1,-5.38,7.36,3.62,2,8.73,-9.35,3.89,3,4.41,-1.47,-0.02,4,19.61,-7.24,10.71,5
21.76,-1.48,6.91,6.67,1,-5.54,7.38,3.46,2,8.86,-10.16,3.59,3,5.09,-2.86,0.03,4,19.61,-1.92,14.56,5
21.78,-1.54,6.85,6.72,1,-5.25,7.32,3.71,2,9.32,-11.56,3.32,3,5.39,-4.71,1.11,4,13.62,6.56,12.31,5
21.8,-1.49,6.97,7.19,1,-5.37,7.36,3.51,2,7.92,-10.47,2.89,3,4.69,-6.93,3.69,4,11.29,4.44,10,5
21.82,-1.35,6.92,6.6,1,-5.32,7.35,3.56,2,5.46,-8.69,2.56,3,4.87,-8.74,5.62,4,13.13,-1.06,7.29,5
21.84,-1.46,6.99,6.82,1,-5.36,7.35,3.49,2,4.3,-8.94,1.9,3,5.15,-8.29,5.32,4,12.73,-0.76,3.26,5
21.86,-1.36,6.89,6.69,1,-5.36,7.35,3.56,2,4.09,-8.73,0.78,3,5.72,-8.19,4.53,4,9.41,2.79,1.58,5
21.88,-1.5,6.84,6.51,1,-5.49,7.12,3.53,2,4.16,-8.14,0.52,3,7.81,-8.46,4.28,4,6.61,5.2,1.24,5
21.9,-1.6,6.91,6.63,1,-5.39,7.34,3.55,2,4.31,-7.99,0.6,3,13.84,-11.39,5.5,4,4.71,6.27,1.48,5
21.92,-1.53,7.1,7.02,1,-5.37,7.38,3.73,2,4.22,-7.21,1.13,3,13.78,-14.35,5.86,4,2.89,7.14,1.13,5
21.94,-1.48,7,6.62,1,-5.38,7.37,3.5,2,4.1,-6.3,1.75,3,10.34,-11.69,5.56,4,1.36,6.97,1.33,5
21.96,-1.36,6.9,6.61,1,-5.32,7.35,3.49,2,4.37,-5.46,2.39,3,8.21,-10.52,4.6,4,0.56,6.21,1.34,5
21.98,-1.62,6.89,6.79,1,-5.34,7.36,3.59,2,4.66,-4.91,2.48,3,7.5,-10.7,3.33,4,1.86,5.12,1.47,5
22,-1.41,6.84,6.78,1,-5.28,7.3,3.55,2,4.92,-4.62,2.25,3,5.63,-9.16,1.54,4,4.49,3.39,0.79,5
22.02,-1.5,6.85,6.77,1,-5.4,7.18,3.44,2,5.06,-5.03,2.14,3,3.94,-6.43,1.1,4,6.94,2.27,0.67,5
22.04,-1.55,6.91,7.19,1,-5.43,7.16,3.51,2,5.04,-5.43,1.97,3,3.17,-4.63,1.6,4,12.07,0.25,1.84,5
22.06,-1.59,6.89,6.65,1,-5.34,7.3,3.48,2,4.97,-5.81,1.61,3,2.73,-3.63,2.18,4,19.61,-2.46,2.93,5
22.08,-1.58,6.77,6.77,1,-5.33,7.34,3.63,2,4.89,-6.29,1.34,3,2.97,-2.54,2.09,4,18.86,-5.41,8.44,5
22.1,-1.34,6.84,6.81,1,-5.34,7.41,3.39,2,5.11,-6.8,1.01,3,3.53,-1.93,1.8,4,13.13,-3.89,7.83,5
22.12,-1.39,6.88,6.82,1,-5.33,7.2,3.48,2,5.47,-6.85,0.65,3,3.94,-2.14,1.36,4,18.34,0.71,8.15,5
22.14,-1.54,6.78,6.48,1,-5.36,7.31,3.47,2,5.4,-6.77,0.72,3,4.3,-2.72,0.73,4,19.61,-2.1,8.62,5
22.16,-1.62,6.9,6.6,1,-5.33,7.29,3.25,2,5.86,-7.5,0.73,3,4.33,-4.02,0.29,4,14.14,-5.71,7.92,5
22.18,-1.45,6.8,6.73,1,-5.4,7.47,3.87,2,5.9,-8.02,0.95,3,5.12,-6.15,-0.37,4,10.16,-3.39,4.56,5
22.2,-1.53,6.9,6.53,1,-5.33,7.29,3.6,2,5.63,-8.6,1.21,3,4.81,-9.2,-1.51,4,7.35,-2.3,3.83,5
22.22,-1.6,6.85,6.75,1,-5.37,7.33,3.73,2,5.31,-9.98,1.24,3,3.29,-10.87,-1.51,4,5.85,-2.28,3.77,5
22.24,-1.59,6.97,6.64,1,-5.29,7.41,3.47,2,5.88,-10.81,1.58,3,2.6,-10.47,-0.77,4,3.15,-1.8,2.72,5
22.26,-1.54,6.84,6.64,1,-5.46,7.23,3.62,2,6.97,-10.96,2.65,3,2.38,-11.26,-0.3,4,-1.13,-2.13,0.59,5
22.28,-1.45,6.8,6.7,1,-5.36,7.39,3.56,2,5.5,-8.64,4.17,3,3.72,-12.28,0.85,4,-3.47,-4.13,-1.33,5
22.3,-1.28,6.81,6.78,1,-5.29,7.24,3.61,2,4.42,-8.03,5.5,3,7.36,-13.02,1.97,4,-3.12,-7.71,-2.91,5
22.32,-1.38,6.72,6.86,1,-5.39,7.38,3.51,2,5.34,-10.14,4.83,3,9.42,-12.56,6.37,4,-0.79,-10.47,-1.53,5
22.34,-1.51,6.77,6.77,1,-5.34,7.34,3.59,2,4.91,-9.95,3.99,3,9.05,-11.63,9.84,4,1.2,-10.54,0.62,5
22.36,-1.53,6.56,6.65,1,-5.35,7.37,3.76,2,3.69,-9.53,2.75,3,7.35,-8.96,9.54,4,8.14,-9.51,3.87,5
22.38,-1.77,6.79,6.62,1,-5.38,7.32,3.55,2,3.52,-9.26,1.6,3,6.79,-10.15,5.94,4,19.61,-8.8,10.8,5
22.4,-1.48,6.79,6.77,1,-5.32,7.46,3.66,2,3.74,-7.1,1.73,3,4.26,-9.72,1.9,4,19.61,-5.1,15.61,5
22.42,-1.52,6.82,6.88,1,-5.42,7.34,3.49,2,3.67,-5.44,1.79,3,2.46,-6.6,0.69,4,16.47,3.66,11.92,5
22.44,-1.49,6.78,6.86,1,-5.37,7.25,3.54,2,3.66,-4.46,1.45,3,2.26,-3.44,0.95,4,12.67,3.8,9.21,5
22.46,-1.48,6.77,6.76,1,-5.43,7.41,3.48,2,4.07,-4.19,1.26,3,2.61,-1.87,1.11,4,11.98,-1.16,7.03,5
22.48,-1.58,6.94,6.61,1,-5.38,7.41,3.54,2,4.59,-4.38,1.22,3,3.05,-0.69,0.75,4,11.55,-0.6,3.39,5
22.5,-1.62,6.9,6.77,1,-5.36,7.35,3.39,2,5.09,-4.72,1.17,3,3.31,-0.46,0.2,4,9.64,2.42,1.42,5
22.52,-1.29,6.84,6.69,1,-5.4,7.31,3.55,2,5.77,-5.38,1.37,3,4.3,-1.22,-0.11,4,7.7,3.91,1.38,5
22.54,-1.72,7.06,6.75,1,-5.34,7.33,3.58,2,6.46,-5.86,1.89,3,5.83,-2.96,0.45,4,5.41,5.72,1.51,5
22.56,-1.54,7.02,6.55,1,-5.36,7.34,3.68,2,6.88,-5.74,2.58,3,6.51,-5.37,2.52,4,3.91,6.08,1.51,5
22.58,-1.49,6.89,6.52,1,-5.43,7.31,3.54,2,6.5,-5.56,3.71,3,6.43,-7.55,5.16,4,2.27,5.99,1.72,5
22.6,-1.56,6.88,6.79,1,-5.34,7.4,3.48,2,6.71,-6.38,4.8,3,5.36,-8.91,6.1,4,1.25,5.77,1.79,5
22.62,-1.54,6.81,6.83,1,-5.39,7.48,3.52,2,7.24,-7.51,5.18,3,6.03,-8.79,5.37,4,1.63,5.17,1.66,5
22.64,-1.68,6.74,6.86,1,-5.4,7.46,3.61,2,7.05,-8.53,4.94,3,7.95,-9.24,4.62,4,3.25,3.59,1.25,5
22.66,-1.53,6.83,6.74,1,-5.31,7.31,3.62,2,7.25,-9.13,4.25,3,12.27,-8.26,5.4,4,5.92,1.37,0.48,5
22.68,-1.64,6.86,6.66,1,-5.32,7.35,3.56,2,8.56,-10.01,3.44,3,13.28,-10.22,6.51,4,10.95,-1.22,1.42,5
22.7,-1.63,6.92,6.88,1,-5.35,7.38,3.56,2,8.98,-9.89,3.73,3,11.71,-11.39,5.15,4,19.61,-7.91,2.52,5
22.72,-1.6,6.83,6.35,1,-5.32,7.37,3.48,2,9.61,-10.41,3.63,3,9.9,-9.34,4,4,19.27,-6.76,7.37,5
22.74,-1.53,6.75,6.77,1,-5.28,7.43,3.84,2,7.39,-9.26,3.16,3,9.15,-10.36,3.02,4,12.68,-3.71,7.81,5
22.76,-1.49,6.79,6.74,1,-5.4,7.42,3.64,2,5.25,-8.9,2.37,3,7.6,-9.96,1.82,4,18.9,0.91,8.95,5
22.78,-1.54,6.81,6.81,1,-5.34,7.41,3.42,2,3.96,-9.35,1.27,3,5.73,-6.99,1.09,4,19.61,-2.05,9.73,5
22.8,-1.48,6.78,6.74,1,-5.33,7.38,3.49,2,3.58,-9.08,0.37,3,4.07,-4.63,0.98,4,15.62,-4.63,8.66,5
22.82,-1.63,6.87,6.82,1,-5.3,7.35,3.56,2,3.93,-8.75,0.09,3,3.24,-2.94,1.25,4,11.45,-3.41,6,5
22.84,-1.82,6.74,6.81,1,-5.36,7.4,3.48,2,4.19,-7.93,0.29,3,2.36,-2.3,1.72,4,7.49,-2.51,3.37,5
22.86,-1.47,6.96,7.29,1,-5.2,7.35,3.57,2,4.17,-6.76,0.99,3,2.03,-1.56,1.73,4,4.87,-3.11,3.13,5
22.88,-1.87,6.87,6.59,1,-5.32,7.38,3.39,2,4.16,-5.62,1.81,3,2.18,-1.81,1.38,4,1.92,-2.36,1.97,5
22.9,-1.33,6.86,6.62,1,-5.44,7.42,3.53,2,4.17,-4.76,2.4,3,3.68,-3.09,0.66,4,-1.31,-2.72,0.38,5
22.92,-1.5,6.79,6.7,1,-5.38,7.34,3.59,2,4.53,-4.29,2.41,3,5.43,-5.38,-0.26,4,-3.38,-5.28,-2.03,5
22.94,-1.57,6.83,6.68,1,-5.36,7.31,3.42,2,4.92,-4.27,2.05,3,5.93,-7.13,-0.98,4,-3.28,-8.11,-4.02,5
22.96,-1.53,6.97,6.78,1,-5.16,7.32,3.45,2,5.05,-4.63,1.78,3,5.31,-9.21,-1.12,4,-1.16,-9.28,-2.63,5
22.98,-1.59,6.75,6.94,1,-5.32,7.41,3.6,2,4.79,-5.42,1.8,3,3.1,-10.69,-1.1,4,1.06,-8.64,-0.38,5
23,-1.54,6.91,6.65,1,-5.41,7.37,3.54,2,4.71,-6.35,1.82,3,2.74,-11.1,-0.3,4,7.12,-6.37,3.33,5
23.02,-1.58,6.84,6.72,1,-5.34,7.38,3.47,2,4.53,-7.03,1.64,3,2.67,-11.15,-0.58,4,19.61,-6.34,7.91,5
23.04,-1.59,7.09,6.71,1,-5.33,7.35,3.66,2,4.76,-7.11,1.29,3,3.68,-12.61,-0.55,4,19.61,-5.75,15.91,5
23.06,-1.57,6.84,6.59,1,-5.51,7.34,3.5,2,4.99,-7.09,0.81,3,7.1,-14.89,1.09,4,16.06,2.97,13.48,5
23.08,-1.32,6.79,6.89,1,-5.38,7.55,3.71,2,5.7,-7.92,0.61,3,8.83,-13.2,6.07,4,13.16,5.83,11.42,5
23.1,-1.63,6.83,6.23,1,-5.35,7.41,3.49,2,6.11,-8.38,0.61,3,8.87,-11.31,9.3,4,13.16,0.02,9.21,5
23.12,-1.62,6.87,6.67,1,-5.4,7.29,3.61,2,5.78,-8.67,1.01,3,7.97,-8.14,9.53,4,12.55,-1.08,5.13,5
23.14,-1.43,6.85,6.55,1,-5.34,7.25,3.42,2,5.7,-9.68,1.32,3,7.05,-8.94,6.73,4,9.51,1.64,2.14,5
23.16,-1.59,6.78,6.64,1,-5.33,7.31,3.57,2,6.36,-10.5,1.78,3,4.56,-9.31,2.24,4,7.49,3.93,0.73,5
23.18,-1.58,6.79,6.99,1,-5.24,7.4,3.48,2,7.53,-11.29,2.6,3,2.6,-7.19,0.81,4,5.83,5.72,1.23,5
23.2,-1.66,6.8,6.69,1,-5.38,7.41,3.43,2,6.79,-10.11,3.73,3,2.2,-4.06,1.03,4,3.32,6.1,1.02,5
23.22,-1.56,6.91,6.42,1,-5.34,7.32,3.56,2,4.92,-8.1,5.65,3,2.5,-1.82,1.38,4,1.99,5.5,0.92,5
23.24,-1.54,6.8,6.48,1,-5.39,7.46,3.42,2,3.92,-8.96,5.58,3,2.89,-0.16,1.39,4,1.02,4.88,0.76,5
23.26,-1.51,6.75,6.88,1,-5.38,7.48,3.43,2,4.28,-9.06,4.71,3,3.6,0.24,0.53,4,1.24,4.88,1.26,5
23.28,-1.48,6.71,6.89,1,-5.38,7.37,3.52,2,3.74,-8.43,2.62,3,4.3,-1.57,-0.22,4,2.84,4.6,1.3,5
23.3,-1.91,6.72,6.69,1,-5.35,7.39,3.55,2,3.05,-8.37,1.32,3,5.59,-3.85,-0.43,4,4.75,3.96,0.48,5
23.32,-1.65,7.11,6.75,1,-5.49,7.32,3.46,2,3.65,-7.99,1.24,3,5.42,-6.1,0.69,4,6.46,4.02,1.4,5
23.34,-1.58,6.86,6.88,1,-5.2,7.39,3.46,2,3.83,-6.43,1.41,3,4.57,-7.81,3.84,4,10.09,3.11,3.09,5
23.36,-1.49,6.83,6.78,1,-5.32,7.44,3.42,2,3.9,-5.29,1.42,3,3.77,-8.66,5.78,4,19.61,1.39,5.33,5
23.38,-1.54,6.84,6.86,1,-5.33,7.18,3.56,2,3.99,-4.61,1.37,3,3.67,-9.17,5.68,4,19.61,-2.47,8.66,5
23.4,-1.53,6.87,7.22,1,-5.24,7.36,3.59,2,4.53,-4.52,1.43,3,6.82,-11,4.6,4,14.44,-1.68,8.59,5
23.42,-1.62,6.86,6.68,1,-5.17,7.4,3.52,2,5.05,-4.64,1.58,3,9.78,-9.32,4.35,4,16.66,1.84,7.61,5
23.44,-1.63,6.89,6.77,1,-5.26,7.39,3.38,2,5.36,-4.98,1.75,3,13.8,-11,5.23,4,17.69,-1.62,7.52,5
23.46,-1.55,6.87,6.66,1,-5.34,7.25,3.59,2,5.82,-5.19,1.96,3,12.68,-12.93,4.97,4,12.63,-5.16,7.65,5
23.48,-1.84,6.79,6.73,1,-5.37,7.38,3.46,2,6.3,-5.24,2.5,3,9.63,-10.19,4.66,4,9,-3.35,4.76,5
23.5,-1.64,6.9,6.51,1,-5.36,7.39,3.58,2,6.03,-5.4,3.11,3,7.63,-9.53,4.52,4,5.66,-2.96,3.49,5
23.52,-1.7,6.61,6.83,1,-5.09,7.4,3.47,2,5.75,-5.77,3.86,3,6.84,-9.93,3.07,4,4.19,-3.08,3.99,5
23.54,-1.48,6.9,6.78,1,-5.31,7.45,3.65,2,6.69,-7,4.11,3,5.52,-8.35,1.76,4,2.79,-2.52,3.29,5
23.56,-1.64,6.79,6.72,1,-5.34,7.3,3.57,2,7.53,-8.22,4.1,3,4.21,-6.08,1.33,4,-0.16,-3.03,1.34,5
23.58,-1.82,6.81,6.74,1,-5.33,7.19,3.61,2,7.77,-8.74,3.85,3,3.25,-4.81,1.55,4,-2.6,-6.06,-1.45,5
23.6,-1.57,6.95,6.45,1,-5.48,7.35,3.54,2,8.62,-10.07,3.33,3,2.84,-3.6,2.02,4,-2.43,-9.49,-2.68,5
23.62,-1.64,6.81,6.87,1,-5.34,7.55,3.55,2,8.94,-10.58,3.37,3,2.86,-2.79,2.31,4,-0.19,-9.89,-0.73,5
23.64,-1.61,6.81,6.73,1,-5.3,7.35,3.61,2,9.45,-11.37,3.27,3,3.42,-1.97,2.26,4,0.94,-8.75,1.16,5
23.66,-1.59,6.9,6.62,1,-5.44,7.4,3.57,2,8.24,-10.83,2.82,3,4.24,-1.72,2,4,9.75,-6.83,4.37,5
23.68,-1.59,6.88,6.72,1,-5.35,7.35,3.53,2,5.48,-8.89,2.6,3,4.96,-2.89,1.37,4,19.61,-6.08,11.25,5
23.7,-1.57,6.7,6.81,1,-5.37,7.35,3.51,2,4.53,-9.24,1.66,3,5.2,-5.65,0.41,4,19.61,-0.93,16.08,5
23.72,-1.48,6.76,7.02,1,-5.32,7.46,3.46,2,4.53,-9.47,0.54,3,4.87,-7.93,-0.26,4,15.99,5.06,11.75,5
23.74,-1.54,6.74,6.9,1,-5.4,7.28,3.72,2,4.28,-8.71,0.1,3,3.72,-9.73,-1.34,4,14.55,3.05,9.45,5
23.76,-1.53,6.77,6.74,1,-5.27,7.43,3.6,2,4.35,-8.5,0.3,3,2.77,-10.64,-1.37,4,14.36,-2.42,8.04,5
23.78,-1.6,6.88,6.68,1,-5.33,7.48,3.72,2,4.25,-7.78,0.76,3,3.17,-10.13,-0.33,4,11.74,-0.75,3.68,5
23.8,-1.54,6.82,6.65,1,-5.42,7.39,3.53,2,3.99,-6.37,1.51,3,2.94,-10.17,0.18,4,9.62,2.77,1.47,5
23.82,-1.56,6.79,7.05,1,-5.29,7.55,3.93,2,3.89,-5.55,2.17,3,3.63,-11.24,1.27,4,7.39,5.37,1.2,5
23.84,-1.62,7.11,6.69,1,-5.26,7.41,3.5,2,4.32,-5.06,2.43,3,6.1,-12.05,2.9,4,5.27,6.48,1.8,5
23.86,-1.56,6.79,6.79,1,-5.27,7.45,3.51,2,4.78,-4.77,2.2,3,8.34,-12.79,6.2,4,3.35,6.55,0.82,5
23.88,-1.58,6.8,6.69,1,-5.32,7.47,3.4,2,5.01,-4.71,2.11,3,8.21,-11.75,8.7,4,1.58,6.42,0.62,5
23.9,-1.62,6.9,6.28,1,-5.39,7.47,3.49,2,5.26,-5.02,1.83,3,7.91,-9.75,9.05,4,0.17,5.94,0.72,5
23.92,-1.54,6.91,6.89,1,-5.3,7.47,3.4,2,5.29,-5.66,1.45,3,6.82,-10.25,6.12,4,1.08,4.96,0.71,5
23.94,-1.47,6.82,6.81,1,-5.43,7.39,3.54,2,5.09,-6.29,1.19,3,4.56,-9.43,2.97,4,3.71,3.41,0.37,5
23.96,-1.43,6.59,6.84,1,-5.33,7.31,3.56,2,4.98,-6.81,0.92,3,2.72,-6.8,1.24,4,6.33,2.27,0.22,5
23.98,-1.53,6.97,6.73,1,-5.39,7.25,3.39,2,5.07,-7.35,0.52,3,2.37,-3.85,1.08,4,8.58,0.96,1.48,5
24,-1.49,6.79,6.72,1,-5.31,7.4,3.47,2,5.08,-7.6,0.57,3,2.87,-2.12,1.48,4,19.61,-2.37,3,5
24.02,-1.47,6.82,6.84,1,-5.32,7.36,3.5,2,5.74,-8.02,0.68,3,3.59,-1.1,1.27,4,19.61,-2.24,6.49,5
24.04,-1.52,6.82,6.64,1,-5.34,7.43,3.57,2,5.32,-8.41,0.89,3,4.07,-0.93,0.91,4,14.26,-3.16,8.65,5
24.06,-1.6,6.86,6.94,1,-5.31,7.5,3.69,2,5.14,-9.15,1.06,3,4.45,-1.97,0.59,4,16.88,0.19,8.77,5
24.08,-1.55,6.74,6.95,1,-5.36,7.48,3.43,2,5.78,-10.11,1.28,3,4.99,-3.6,0.77,4,19.61,-0.98,8.94,5
24.1,-1.63,6.75,6.76,1,-5.35,7.44,3.52,2,6.74,-11.23,1.76,3,4.87,-5.31,2.02,4,18.14,-5.14,9.44,5
24.12,-1.55,6.9,6.63,1,-5.27,7.36,3.57,2,6.52,-10.97,2.81,3,4.97,-6.82,4.13,4,12.42,-4.46,7.05,5
24.14,-1.6,6.83,6.73,1,-5.26,7.4,3.62,2,4.9,-8.67,4.83,3,5.9,-8.21,5.41,4,8.7,-2.78,4.13,5
24.16,-1.63,6.89,6.63,1,-5.22,7.42,3.63,2,4.54,-9.86,5.05,3,6.22,-8.76,6.24,4,5.96,-2.78,3.75,5
24.18,-1.51,6.76,6.39,1,-5.35,7.47,3.39,2,4.35,-10.18,4.8,3,7.11,-8.89,5.46,4,4.2,-2.13,3.17,5
24.2,-1.47,6.84,6.79,1,-5.41,7.46,3.54,2,3.88,-9.24,3.69,3,10.9,-10.62,5.56,4,1.05,-1.18,0.92,5
24.22,-1.46,6.81,6.78,1,-5.23,7.43,3.47,2,3.45,-8.44,1.92,3,12.93,-13.34,5.03,4,-1.85,-2.41,-1.01,5
24.24,-1.64,6.93,6.78,1,-5.26,7.42,3.22,2,3.73,-7.71,1.35,3,10.77,-12.57,4.02,4,-2.6,-5.76,-2.59,5
24.26,-1.47,6.8,6.73,1,-5.25,7.37,3.55,2,3.73,-6,1.39,3,8.36,-9.66,3.97,4,-1.58,-8.86,-2.6,5
24.28,-1.56,6.84,7.13,1,-5.33,7.35,3.44,2,3.66,-4.88,1.19,3,7.29,-9.72,3.87,4,0.46,-9.99,-0.95,5
24.3,-1.67,6.85,6.72,1,-5.36,7.37,3.16,2,3.83,-4.25,1.38,3,6.55,-9.46,2.72,4,3.66,-9.3,1.89,5
24.32,-1.51,6.88,6.69,1,-5.43,7.42,3.44,2,4.12,-3.98,1.36,3,5.05,-7.49,1.3,4,16.26,-7.72,5.9,5
24.34,-1.52,6.84,6.69,1,-5.42,7.44,3.33,2,4.57,-4.19,1.26,3,4.1,-5.73,0.96,4,19.61,-5.96,13.33,5
24.36,-1.45,6.87,6.66,1,-5.45,7.3,3.56,2,5.13,-4.74,1.24,3,3.63,-4.27,1.2,4,19.61,-0.54,14.23,5
24.38,-1.64,6.81,6.72,1,-5.17,7.32,3.54,2,5.98,-5.38,1.57,3,3.33,-3.29,1.82,4,15.6,5.95,12.27,5
24.4,-1.59,6.92,6.53,1,-5.26,7.46,3.31,2,6.61,-5.74,2.24,3,3.49,-2.29,2.23,4,12.97,2.38,10.37,5
24.42,-1.42,6.88,6.78,1,-5.11,7.45,3.51,2,6.29,-5.75,2.9,3,3.65,-1.84,2.21,4,12.67,-1.02,6.64,5
24.44,-1.58,6.98,6.74,1,-5.28,7.4,3.28,2,6.34,-6.5,3.83,3,4.14,-2.08,2.1,4,10.58,0.27,2.46,5
24.46,-1.61,6.89,6.75,1,-5.27,7.53,3.87,2,7.06,-7.82,4.22,3,4.72,-3.5,1.59,4,8.41,2.66,1.09,5
24.48,-1.55,6.9,6.69,1,-5.25,7.44,3.55,2,7.31,-9.17,4.6,3,5.14,-5.78,0.87,4,6.51,4.96,0.99,5
24.5,-1.51,6.83,6.75,1,-5.37,7.55,3.68,2,7.67,-9.86,4.17,3,5.2,-7.92,-0.2,4,4.29,7.13,1,5
24.52,-1.53,6.81,6.68,1,-5.33,7.45,3.57,2,9.28,-10.78,3.75,3,4.33,-9.56,-1.13,4,2.6,7.68,1.08,5
24.54,-1.57,6.94,6.68,1,-5.31,7.51,3.48,2,10.19,-12.03,3.29,3,3.58,-10.46,-1.19,4,0.61,6.89,1.29,5
24.56,-1.71,6.71,6.84,1,-5.25,7.44,3.68,2,10.26,-12.38,2.67,3,3.9,-9.48,-0.06,4,0.61,6.03,1.39,5
24.58,-1.63,6.93,6.61,1,-5.15,7.36,3.58,2,7.2,-10.61,1.77,3,3.61,-9.28,0.55,4,2.27,4.53,1.02,5
24.6,-1.5,6.84,6.22,1,-5.14,7.39,3.66,2,4.4,-9.3,1.54,3,4.25,-11.04,1.75,4,4.69,3.34,0.2,5
24.62,-1.58,6.86,6.62,1,-5.2,7.4,3.77,2,3.08,-9.12,0.82,3,6.95,-12.7,2.93,4,7.37,2.93,0.52,5
24.64,-1.63,6.88,6.58,1,-5.18,7.42,3.38,2,3.3,-8.17,0.28,3,8.78,-12.84,5.72,4,13.09,1.74,2.74,5
24.66,-1.44,6.96,6.68,1,-5.34,7.52,3.57,2,3.84,-7.24,0.23,3,8.26,-11.47,8.15,4,19.61,-2.31,5,5
24.68,-1.5,6.84,6.75,1,-5.34,7.49,3.56,2,3.82,-6.65,0.57,3,7.45,-9.5,8.28,4,18.34,-5.36,8.49,5
24.7,-1.55,7.15,6.85,1,-5.36,7.42,3.4,2,3.92,-5.86,1.24,3,6.45,-10.03,5.64,4,13.97,-2.98,8.51,5
24.72,-1.59,6.9,6.76,1,-5.28,7.52,3.22,2,4.44,-5.16,1.98,3,4.07,-9.18,2.54,4,19.18,1.73,8.94,5
24.74,-1.39,6.84,6.74,1,-5.3,7.58,3.6,2,4.92,-4.47,2.3,3,2.12,-6.02,1.05,4,17.86,-1.16,8.63,5
24.76,-1.71,6.96,6.56,1,-5.19,7.49,3.79,2,5,-4.18,2.04,3,1.87,-3.44,0.91,4,13.5,-4.75,7.64,5
24.78,-1.29,6.78,6.74,1,-5.13,7.55,3.51,2,4.87,-4.53,1.6,3,2.64,-1.75,1.17,4,8.97,-3.3,3.44,5
24.8,-1.58,6.9,6.43,1,-5.27,7.6,3.44,2,4.9,-5.22,1.42,3,3.46,-1.14,0.82,4,5.73,-2.92,2.61,5
24.82,-1.46,6.82,6.68,1,-5.2,7.54,3.41,2,4.81,-5.89,1.24,3,4.71,-1.24,0.14,4,4.38,-3.07,3.1,5
24.84,-1.58,6.88,6.7,1,-5.14,7.47,3.51,2,4.93,-6.43,0.98,3,5.73,-3.13,-0.08,4,1.37,-2.27,1.73,5
24.86,-1.43,6.79,6.74,1,-5.14,7.4,3.52,2,5.13,-6.96,0.82,3,5.83,-5.09,0.62,4,-2.59,-3.5,-0.32,5
24.88,-1.68,6.84,6.79,1,-5.17,7.47,3.48,2,5.22,-7.26,0.63,3,5.5,-6.31,2.6,4,-4.07,-6.84,-3.04,5
24.9,-1.53,6.8,6.74,1,-5.22,7.64,3.22,2,5.46,-7.23,0.81,3,4.63,-7.19,5.19,4,-1.94,-10.46,-3.22,5
